,num,artists,name,album,genre,duration_ms,explicit,id,track_number,is_local,popularity,available_markets,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
125,126,Bloodhound Gang,Uhn Tiss Uhn Tiss Uhn Tiss,Hefty Fine,alternative metal,260160,True,21Vr3DuKIaMjgEaiqdJgpT,11,False,58,178,0.00987,0.8,0.923,0.486,0.0687,-8.963,0.0436,134.993,0.849
126,127,Mood Killer,Strap On,Solidify,hyperpop,111360,False,5W4CKHhJ4e0FFW10Csw9As,7,False,31,184,0.182,0.728,0.63,0.0,0.925,-6.85,0.0729,125.078,0.728
127,128,Ela Minus,megapunk,acts of rebellion,colombian indie,192483,False,2EUZKvwewWl3FVxLcmkMl9,4,False,41,184,0.0137,0.721,0.492,0.966,0.135,-10.032,0.04,132.004,0.691
128,129,Ela Minus,megapunk - Elkka Remix (Extended Edit),megapunk (remixes),colombian indie,468609,False,3Nrla3tuALThimfhRQf2tn,1,False,0,0,0.00316,0.782,0.851,0.886,0.24,-9.723,0.0558,132.009,0.393
129,130,Lukas Graham,Mama Said,Lukas Graham,danish pop,206902,False,5ArQzSBevAdXTxRY6Ulhbq,3,False,75,176,0.0447,0.712,0.799,6.4e-05,0.37,-4.564,0.0703,83.996,0.591
130,131,Leikeli47,Attitude,Wash & Set,escape room,199066,True,3zBuFkWwxbraG7ZlsNc9Hr,3,False,46,172,0.0753,0.819,0.736,0.000226,0.0896,-5.056,0.254,130.059,0.778
131,132,Moscoman,Eyes Wide Strut (Tunnelvisions Remix),Eyes Wide Strut (feat. Wooze) (Tunnelvisions Remix),dark disco,350000,False,0Hm4kcVCKRAhdUh37NMMpt,1,False,23,149,0.00249,0.738,0.733,0.852,0.104,-10.971,0.0386,121.996,0.396
132,133,The Clause,In My Element - Skream Remix,In My Element (Skream Remix),birmingham indie,360000,False,3LtOC0fsGjmhOg5E78lIFW,1,False,31,184,0.00541,0.625,0.921,0.0535,0.0621,-5.958,0.0307,124.999,0.618
133,134,Lana Del Rey,Freak,Honeymoon,art pop,295093,False,3sYDVtqO35oRSOIMx7dOqR,6,False,64,179,0.269,0.287,0.43,0.000579,0.32,-10.014,0.033,93.984,0.109
134,135,Lana Del Rey,Doin' Time,Norman Fucking Rockwell!,art pop,202192,True,0Oqc0kKFsQ6MhFOLBNZIGX,5,False,73,184,0.404,0.641,0.559,0.00402,0.0937,-11.132,0.0355,144.982,0.523
135,136,Lana Del Rey,Fuck it I love you,Norman Fucking Rockwell!,art pop,218287,True,7MtVPRGtZl6rPjMfLoI3Lh,4,False,70,184,0.895,0.534,0.452,0.00165,0.125,-10.732,0.0359,129.974,0.175
136,137,Lana Del Rey,Mariners Apartment Complex,Norman Fucking Rockwell!,art pop,247150,True,6OG05bPAwUuV3OMvy2Vy1P,2,False,69,184,0.763,0.531,0.252,0.000133,0.104,-12.765,0.028,76.054,0.159
137,138,Lana Del Rey,White Mustang,Lust For Life,art pop,164710,False,2Pn76oik9rWyoBShTSNY9Q,5,False,0,0,0.428,0.652,0.462,0.00226,0.107,-8.683,0.0487,114.932,0.265
138,139,Lana Del Rey,California,Norman Fucking Rockwell!,art pop,305899,False,7oTE1KmtU2ml9zBhv9Reao,9,False,66,184,0.761,0.449,0.41,0.0,0.0631,-8.067,0.0317,123.758,0.195
139,140,Lana Del Rey,Get Free,Lust For Life,art pop,334294,False,61MoKejsY2k0hVb50zZ4Yn,16,False,0,0,0.515,0.482,0.473,0.000726,0.0954,-10.377,0.0358,101.785,0.039
140,141,Ayesha Erotica,Where You At,Barely Legal (Deluxe),dance pop,164324,True,16gwtzLnw6fCQCixZ0nN9L,11,False,15,0,0.0214,0.687,0.703,0.0,0.0439,-13.755,0.264,65.014,0.571
141,142,PinkPantheress,Just for me,Just for me,pop,115800,False,6OTKVgVpVaVjhRLYizPJKA,1,False,79,183,0.705,0.778,0.628,0.00193,0.299,-7.844,0.0618,133.048,0.698
142,143,Plan B,Frikitona,Chosen Few El Documental II,latin,183133,False,7Fmf6fTY42XwGIgQQR69CU,6,False,60,184,0.316,0.944,0.874,0.0,0.374,-3.814,0.175,120.056,0.836
143,144,Lord Jamar,Revolution,The 5% Album,east coast hip hop,218933,True,08BmJqodyZrzk3mCkGRAaG,10,False,14,183,0.293,0.702,0.966,0.0,0.205,-3.419,0.243,83.24,0.571
144,145,Cut Chemist,Work My Mind,Die Cut,big beat,218813,False,55Jb8JSSgDM8iNkslhWvHJ,7,False,34,184,0.117,0.919,0.696,0.0698,0.113,-5.508,0.105,115.68,0.515
145,146,Dan Deacon,Change Your Life (You Can Do It),Change Your Life (You Can Do It),art pop,268800,False,17MXoU0jFQnhpf05xqDc8P,1,False,32,184,3.82e-05,0.396,0.86,0.583,0.0801,-7.332,0.0939,150.074,0.36
146,147,Danny Brown,Kool Aid,Silicon Valley (Music from the HBO Original Series),alternative hip hop,178700,True,3E8GzmJbCHjONgIXosE6T2,3,False,26,183,0.32,0.827,0.865,0.0,0.346,-3.108,0.314,140.044,0.78
147,148,Doja Cat,Addiction,Hot Pink,dance pop,208480,True,2OAcH9SD8ehxuG0tWNe0cU,8,False,65,184,0.00993,0.775,0.708,0.000537,0.128,-6.073,0.166,90.005,0.548
148,149,Hudson Mohawks,Passports,Silicon Valley (Music from the HBO Original Series),pop,141827,True,0FboaW4LhrxOCJCVfbf29T,4,False,26,183,0.269,0.671,0.702,0.0,0.596,-4.892,0.437,64.835,0.629
149,150,Y2K,Lalala,Lalala,pop rap,160626,True,51Fjme0JiitpyXKuyQiCDo,1,False,79,184,0.178,0.843,0.39,0.0,0.137,-7.899,0.0846,129.972,0.495
150,151,Sex Pistols,Something Else,The Great Rock 'N' Roll Swindle,punk,130039,False,7uuBt92N2eQfiMb0lQ7e5U,15,False,36,122,0.104,0.525,0.711,1.64e-06,0.313,-8.848,0.0403,152.601,0.962
151,152,Chris Lake,Beat Freak (ft. lau.ra),Beat Freak (ft. lau.ra),bass house,214309,False,4C2ohxfUodwGkMN67lxGbs,1,False,57,184,0.0123,0.886,0.694,0.44,0.13,-5.322,0.0448,126.018,0.962
152,153,deadmau5,When The Summer Dies,When The Summer Dies,canadian electronic,329531,True,0mjGSve5fXuesAutgeN9OI,1,False,65,184,0.000472,0.795,0.642,0.0522,0.226,-7.094,0.0516,127.986,0.446
153,154,eyeamki,Great! Big! Party!,Great! Big! Party!,pop,219480,False,3DJO7LOeOmZqTEYkUC3h5e,1,False,45,183,0.0189,0.678,0.559,0.0,0.13,-6.61,0.0376,137.046,0.663
154,155,Idris Elba,Ballie,Ballie,uk tech house,270744,True,0b0C5rJiZPdD70s9n10x12,1,False,45,184,0.0153,0.728,0.957,0.00338,0.127,-5.545,0.0559,124.006,0.674
155,156,Old Man Saxon,On My Own,Silicon Valley (Music from the HBO Original Series),cali rap,215901,True,4ok8XivPnr6blFeIVwnvyA,12,False,31,183,0.107,0.775,0.719,0.0,0.145,-4.049,0.227,97.811,0.608
156,157,Pregnant Boy,Fun House,Silicon Valley (Music from the HBO Original Series),pop,146093,True,70riGucKBcpIzM2wP9A3ip,7,False,31,183,0.012,0.786,0.847,0.0121,0.0737,-6.871,0.188,160.011,0.498
157,158,Caleb Hyles,Other Friends,Other Friends,otacore,170267,False,26rvZvXZsbizgU7hsO9zN8,1,False,58,184,0.05,0.627,0.609,0.0,0.194,-8.427,0.205,118.161,0.575
158,159,Spose,Good Luck With Your Life,Good Luck With Your Life,comic,302330,True,3qosiS5sMaUqTjrAe2XhLk,4,False,37,183,0.39,0.786,0.695,0.0,0.633,-6.101,0.353,122.853,0.458
159,160,Bo Burnham,We Think We Know You,what.,comic,413571,True,3WditdZyYTmW4rdHUM71Jx,13,False,46,0,0.798,0.729,0.441,0.0,0.693,-10.914,0.636,130.031,0.252
160,161,MARINA,Oh No!,The Family Jewels,art pop,182586,False,4sNwdacKyi2S26WrRtNama,10,False,72,66,0.0539,0.77,0.896,0.0,0.243,-3.971,0.039,126.999,0.964
161,162,Tiësto,"The Business, Pt. II - Clean Bandit Remix","The Business, Pt. II (Clean Bandit Remix)",big room,184320,False,4DOMR8UbQTl8AHXpu47y7L,1,False,50,184,0.0102,0.811,0.86,0.00558,0.148,-4.639,0.0508,124.991,0.805
162,163,Only Fire,P.E.T.E.,Cumshots Fired,escape room,118158,True,5piWpg7ACrKsxR3aqHtbHy,10,False,18,179,0.404,0.938,0.58,6.48e-05,0.15,-8.385,0.112,130.001,0.621
163,164,TWRP,Atomic Karate,Ladyworld,comic,241373,False,7hFVFal4HDbZXt8gm1Li0v,4,False,51,184,0.166,0.754,0.635,0.00325,0.11,-8.698,0.0389,129.965,0.657
164,165,Derivakat,4AM,Songs of the SMP,dream smp,208644,False,6wzMwD1OcvOGOUXfaUxrBq,8,False,64,184,0.804,0.528,0.541,0.0,0.216,-5.492,0.0398,82.686,0.363
165,166,Fifth Harmony,Worth It (feat. Kid Ink),Reflection (Deluxe),dance pop,224573,False,41Fflg7qHiVOD6dEPvsCzO,4,False,76,184,0.063,0.884,0.765,7.04e-06,0.118,-3.865,0.0882,99.987,0.594
166,167,JKER,tonight,tonight,aesthetic rap,161351,True,5SIEkmm5ag43KD7CMKvh1E,1,False,63,184,0.648,0.826,0.484,0.124,0.11,-9.307,0.042,125.039,0.424
167,168,Rico Nasty,Pussy Poppin (I Don't Really Talk Like This),Nightmare Vacation,dance pop,116210,True,0Hb2KGmwZez23POGBw2Xc2,11,False,57,184,0.163,0.936,0.82,0.0,0.0707,-2.554,0.325,94.991,0.896
168,169,League of Legends,Legends Never Die - (Remix),Legends Never Die (Remix),speedrun,167173,False,66YtIqT0kN4958EXnCnAmE,1,False,70,184,0.164,0.404,0.81,0.0,0.504,-4.033,0.189,154.918,0.34
169,170,Jinja,Du Hast,Du Hast,pop,241457,False,03TOxpZxlOaJoN2fjKwVSU,1,False,31,184,0.0221,0.681,0.55,0.033,0.247,-9.068,0.0302,125.014,0.533
170,171,Delta 5,Mind Your Own Business,Singles and Sessions 1979-1981,post-punk,193373,False,2CMQoSgyQLXshYuWLdtlRh,1,False,54,184,0.0307,0.871,0.61,0.000203,0.0674,-7.565,0.239,134.507,0.788
171,172,Yung Gravy,Forget Me Thots,Yung Gravity - EP,meme rap,184000,True,2DulH2O6UpIL4VDlFhJknT,3,False,57,183,0.243,0.887,0.737,4.11e-05,0.109,-6.489,0.16,104.924,0.685
172,173,Bloodhound Gang,Mope,Hooray For Boobies,alternative metal,276666,True,1M3Q6JBxczHas388EfotPV,5,False,49,183,0.0758,0.909,0.82,0.0,0.146,-5.38,0.151,111.975,0.674
173,174,Tom Cardy,Why Am I Anxious,Artificial Intelligence,comic,110181,False,58vdp7XF93MfrqqL8y7nwx,1,False,52,184,0.184,0.802,0.719,0.0,0.0537,-7.495,0.0597,109.933,0.732
174,175,Ameer Vann,Keep Your Distance,Keep Your Distance,underground hip hop,118627,True,5dfMZKLa5AmXmsMmkQgu0t,1,False,60,184,0.0475,0.811,0.526,0.0,0.101,-6.365,0.26,150.084,0.433
175,176,Rihanna,Shut Up And Drive,Good Girl Gone Bad: Reloaded,barbadian pop,212280,False,3m7Fne4xA0bsKzEaWbNucr,5,False,0,0,0.00101,0.735,0.826,0.129,0.197,-4.902,0.0349,132.964,0.74
176,177,Rihanna,Desperado,ANTI,barbadian pop,186466,False,60RWYBk24Z6lHxMcWD0oh0,5,False,0,0,0.323,0.685,0.61,0.0,0.102,-5.221,0.0439,94.384,0.323
177,178,Yung Gravy,oops!,Gasanova,meme rap,139759,True,7L6G0wpIUiPXuvoo7qhb06,5,False,73,184,0.0358,0.886,0.743,0.000198,0.0511,-6.797,0.0812,131.902,0.941
178,179,Duckwrth,Start a Riot,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),alternative r&b,171466,False,6V81K1OcvYgHEnCA6A2Qx9,6,False,69,184,0.0128,0.728,0.727,0.0,0.0882,-3.585,0.206,143.144,0.89
179,180,bbno$,edamame (feat. Rich Brian),edamame (feat. Rich Brian),canadian hip hop,133706,True,1uMHCAyGmHqyygoNRuo7MV,1,False,86,184,0.023,0.815,0.848,0.000162,0.0265,-4.704,0.115,106.032,0.684
180,181,Too $hort,You Came To Party,Silicon Valley (Music From The HBO Original Series),cali rap,231810,True,4tDn0aeIwtJa80mTCfrJ83,5,False,2,0,0.531,0.861,0.659,0.0,0.0973,-4.771,0.0529,115.006,0.749
181,182,Onyx,Problem Child,Silicon Valley (Music From The HBO Original Series),east coast hip hop,186690,True,3Z529HC4uSRZB0JT6OB5Rh,13,False,0,0,0.12,0.522,0.837,0.0,0.326,-5.077,0.487,95.037,0.647
182,183,The Lonely Island,YOLO,YOLO,comedy rap,188786,False,1QLphCIfRMZu44Rk1Htp6n,1,False,0,0,0.0222,0.641,0.838,0.0,0.0652,-3.622,0.274,160.057,0.667
183,184,The Unauthorized Bash Brothers Experience,Focus on the Game,The Unauthorized Bash Brothers Experience,comic,96499,True,2l38d710Ao6gvZ6ljTl5Mn,6,False,36,184,0.0515,0.706,0.509,2.25e-05,0.129,-7.914,0.238,142.957,0.159
184,185,Omri,come around,come around,traprun,219789,True,4ghFfl5uKi45yybjTniMeJ,1,False,46,184,0.091,0.687,0.541,0.0,0.313,-4.18,0.236,130.181,0.376
185,186,Bo Burnham,30,Inside (The Songs),comic,154726,True,1dqC5KuAYE3bRxeSEeVDF6,11,False,64,184,0.196,0.812,0.679,0.0,0.0731,-6.579,0.0426,114.949,0.218
186,187,Yung Patreon,Cool Guy Club,Cool Guy Club,pop,203773,True,4N6ztuUav3f22qD5Jc6S05,1,False,33,184,0.00195,0.696,0.769,0.00444,0.084,-5.601,0.0333,105.991,0.306
187,188,inverness,Lost My Mind,Lost My Mind,gaming edm,187320,True,1TRkBANxImuCUOIgd2ilh6,1,False,55,184,0.237,0.916,0.747,0.0,0.269,-4.028,0.0412,125.031,0.855
188,189,I DONT KNOW HOW BUT THEY FOUND ME,New Invention,RAZZMATAZZ,alt z,191593,False,5vRXG939KMWdIPdLRYo9kw,4,False,60,184,0.00842,0.489,0.854,4.06e-06,0.091,-3.03,0.079,180.138,0.763
189,190,Bryce Vine,Sour Patch Kids,Lazy Fair,electropop,252546,True,5DJNyvuMmZfsfvdTpMMmUq,2,False,70,184,0.0144,0.523,0.783,1.71e-05,0.219,-5.084,0.0545,76.588,0.581
190,191,Bloodhound Gang,The Bad Touch,Show Us Your Hits,alternative metal,259839,True,1UskRFse4ay6ttkIH4HfvR,5,False,40,3,0.00341,0.816,0.715,0.0303,0.173,-6.9,0.0382,122.967,0.972
191,192,Richard Cheese,Gin & Juice,I'd Like A Virgin,comic,143493,True,1Y7BIEFkbSQYU8OecyrJZm,1,False,39,181,0.0914,0.533,0.664,0.000472,0.358,-4.955,0.0305,80.562,0.71
192,193,Bo Burnham,"WORDS, WORDS, WORDS (studio)",Words Words Words,comic,240746,True,7I0N7ZNYjtSG0qKEWMQxXB,1,False,62,0,0.183,0.845,0.756,2.13e-06,0.157,-4.714,0.168,121.998,0.77
193,194,Bo Burnham,Bezos I,Inside (The Songs),comic,58149,True,0Kdj7nwaYQmvhxnqZaIQuW,7,False,79,184,0.00936,0.694,0.948,1.62e-05,0.139,-5.307,0.0361,115.044,0.705
194,195,Kenndog,Beethoven,Beethoven,pop,144561,True,5V7eE5xpJKbBCnzlO4JSNc,1,False,46,0,0.149,0.875,0.65,9.48e-06,0.106,-8.914,0.113,102.971,0.501
195,196,Fedde Le Grand,Rhythm Of The Night - Original Mix,Something Real (Deluxe),dance pop,218524,False,2WcTFyOuThG1gTbKBdXtzz,7,False,60,183,0.0167,0.685,0.933,0.0623,0.186,-4.454,0.0386,124.939,0.472
196,197,UNEQUAL,Mothman - Paper Idol Remix,Mothman (Paper Idol Remix),pop,246185,False,704RPQgT9JPQSlC9GS0Jti,1,False,19,184,0.106,0.714,0.717,0.112,0.127,-9.562,0.137,128.003,0.526
197,198,Iggy Pop,Lust For Life - The Prodigy Remix,Lust For Life (The Prodigy Remix),alternative rock,300133,False,5JLrVTFMGGeeB5Iz4Oci0R,1,False,45,184,0.000201,0.426,0.983,0.000633,0.115,-5.387,0.174,193.946,0.236
198,199,Sharam,Party All The Time,PATT (Party All The Time) EP,pop,646874,False,5ho5w0CgWmTGxuo2Ehemyc,1,False,46,184,0.000417,0.696,0.55,0.336,0.0853,-8.962,0.0356,128.001,0.345
199,200,"""Weird Al"" Yankovic",Word Crimes,Mandatory Fun,comedy rock,223120,False,4JqQWAr47pGEoaMArpA7Z3,5,False,49,184,0.0118,0.897,0.43,0.0,0.0473,-12.759,0.0551,121.987,0.964
200,201,Tiny Meat Gang,IFYB,Bangers & Ass,meme rap,138403,True,1Lcieljs0poIStTBwcfCnx,4,False,45,170,0.0685,0.803,0.82,0.0,0.144,-4.474,0.21,125.023,0.607
201,202,New Order,"Everything's Gone Green - 7"" Version; 2015 Remaster",Singles (2016 Remaster),art rock,259293,False,1wAvaUHRV7ThdmEgBT3W2A,3,False,37,184,0.00156,0.683,0.974,0.555,0.315,-9.055,0.0377,127.108,0.663
202,203,New Order,People on the High Line,Music Complete,art rock,341586,False,5y892rjWHkqAZQDBU3Bqb0,5,False,33,180,0.000353,0.582,0.883,0.0929,0.178,-5.504,0.05,120.032,0.836
203,204,3OH!3,LONELY MACHINES,LONELY MACHINES (Feat. 100 gecs),dance pop,148671,True,4Coy6Szkkccfpo78Ba66RX,1,False,47,184,0.00129,0.646,0.526,3.91e-06,0.054,-4.803,0.263,143.711,0.621
204,205,Your Favorite Martian,Orphan Tears,Orphan Tears - Single,antiviral pop,207725,False,7HOYkw4m0lSDxcramohtPl,1,False,52,183,0.0151,0.812,0.825,0.0,0.146,-5.108,0.234,130.118,0.487
205,206,Run The Jewels,out of sight (feat. 2 Chainz),RTJ4,escape room,201133,True,2uxudaBcJamtfgvUjSDdkZ,3,False,55,183,0.0183,0.584,0.722,1.41e-05,0.143,-7.733,0.28,87.551,0.685
206,207,The Unauthorized Bash Brothers Experience,Let’s Bash,The Unauthorized Bash Brothers Experience,comic,143737,True,1lhTwvJst07UqcOE68h0IZ,3,False,40,184,0.0174,0.696,0.728,1.02e-06,0.0909,-5.927,0.343,189.872,0.653
207,208,Watsky,Welcome To The Family,COMPLAINT,abstract hip hop,216360,True,5RLfHNaPMYfdovGoTjqNpe,1,False,53,181,0.663,0.674,0.675,1.7e-05,0.123,-8.206,0.114,144.139,0.363
208,209,Tiny Meat Gang,Broke Bitch,Broke Bitch,meme rap,146206,True,0aZgW8Nzg38hN00pEFyIEj,1,False,64,184,0.0186,0.798,0.557,0.000947,0.124,-7.4,0.175,174.006,0.526
209,210,Carver Commodore,Blind,Tell Me What You Want,pop,201099,False,0TmqKWEOyfQrVxgT0EyOSF,2,False,18,175,0.0439,0.536,0.877,0.00252,0.356,-3.388,0.0674,139.848,0.648
210,211,Carver Commodore,Tell Me What You Want (I Want It),Tell Me What You Want,pop,228736,False,1TiVCRIcvcCaJcV5aBH1JU,5,False,17,175,0.00288,0.808,0.761,6.79e-05,0.118,-6.659,0.044,107.97,0.659
211,212,Endor,Gunna Be Mine,Gunna Be Mine,deep groove house,228114,False,4tke9BbjoZSaDL8csRxYPL,1,False,44,184,0.0121,0.722,0.82,0.0962,0.107,-4.791,0.0746,123.003,0.682
212,213,Paper Idol,James Bond,James Bond,pop,254952,False,7sLLYf3BvWfjIS3YZbwBWU,1,False,44,184,0.003,0.791,0.727,0.000193,0.117,-5.138,0.268,109.956,0.876
213,214,Van Halen,Mean Street - 2015 Remaster,Fair Warning (Remastered),album rock,300490,False,1eGSgC6ZhJ8D4nrZZ83LyA,1,False,53,170,0.00585,0.481,0.902,0.000121,0.0722,-7.43,0.0681,102.315,0.608
214,215,Run The Jewels,"No Save Point - From ""Cyberpunk 2077""","No Save Point (From ""Cyberpunk 2077"")",escape room,195240,True,27SjutLnh1PXRYDjmSDs78,1,False,56,183,0.109,0.654,0.848,0.032,0.103,-8.121,0.382,163.989,0.185
215,216,TWRP,The Hit,2nite,comic,269973,False,1kQQhT4oqkTp2xjOavfDOg,2,False,50,184,3.62e-05,0.592,0.806,0.309,0.0515,-6.888,0.0455,130.006,0.652
216,217,"""Weird Al"" Yankovic",Foil,Mandatory Fun,comedy rock,142946,False,0WJTdVboKc2KI1DzzAWyYM,3,False,48,184,0.00875,0.813,0.329,0.0,0.24,-14.814,0.211,85.716,0.441
217,218,The Knocks,Get Happy (NVDES Edit) [feat. Blu DeTiger],Get Happy (NVDES Edit) [feat. Blu DeTiger],alternative dance,175680,False,2BwmVotuzB5dBokJzgeqLf,1,False,46,184,0.00016,0.639,0.894,0.128,0.197,-3.26,0.0398,126.989,0.961
218,219,Haiku Hands,Fashion Model Art,Haiku Hands,aussietronica,175402,False,0dTU5Srqjt3jcKaFInn8dW,5,False,32,105,0.28,0.716,0.837,0.0169,0.102,-7.094,0.0434,120.003,0.596
219,220,MOTi,Sushi,Sushi,dance pop,137708,False,2kMSfE03xa0kyksSNIfufy,1,False,49,184,0.00811,0.841,0.734,4.24e-05,0.116,-6.39,0.0732,122.009,0.575
220,221,Purple Disco Machine,Fireworks,Fireworks,deep house,200015,False,3JhTqa080FiJORsvJ2elUy,1,False,46,135,0.00713,0.752,0.792,3.28e-06,0.158,-5.281,0.0427,118.023,0.785
221,222,Bea Miller,FEEL SOMETHING DIFFERENT,FEEL SOMETHING DIFFERENT,alt z,207327,True,5Q4UX8hxcaJEtAE9RtsmSY,1,False,57,184,0.121,0.78,0.714,1.34e-05,0.244,-4.716,0.0943,124.999,0.373
222,223,Jungle,Romeo (feat. Bas),Romeo (feat. Bas),indie soul,166200,True,2M1NViRgTlFMB6wB7AM7pa,1,False,59,183,0.246,0.752,0.636,0.0,0.36,-6.535,0.0852,95.014,0.733
223,224,jamesjamesjames,"It’s Not You, It’s Me - Club Mix","It's Not You, It's Me (Club Mix)",pop,224004,False,2CKrEKGMFoPzagBkhocFKW,1,False,42,184,0.131,0.641,0.893,0.723,0.105,-8.846,0.0414,134.988,0.566
224,225,Quinn XCII,Another Day in Paradise,Change of Scenery,electropop,255000,False,0cTmZAWgUFAPQXj2ZNgU8T,5,False,65,184,0.161,0.653,0.802,0.0,0.143,-5.308,0.0666,167.952,0.56
225,226,Watsky,Sloppy Seconds,Cardboard Castles,abstract hip hop,247960,True,6ekWVvw642aQsT3AfnCiTz,11,False,57,184,0.198,0.731,0.541,1.81e-06,0.092,-12.138,0.0905,118.049,0.806
226,227,The Lonely Island,I’m So Humble,Popstar: Never Stop Never Stopping,comedy rap,152546,False,39F08AoluLGQ9F1J2bO4Pn,1,False,54,181,0.0391,0.769,0.768,0.0,0.0699,-4.709,0.23,140.979,0.797
227,228,Tiny Meat Gang,Stay Safe,Locals Only,meme rap,96600,True,6isEar1n136uMh170XZOjx,8,False,46,184,0.0546,0.682,0.727,5.66e-05,0.237,-4.24,0.21,99.849,0.311
228,229,The Unauthorized Bash Brothers Experience,Focused AF,The Unauthorized Bash Brothers Experience,comic,115333,True,3KAGr9jL9DNJgisQKHiYmy,5,False,40,184,0.0388,0.56,0.697,0.000578,0.453,-6.03,0.484,185.684,0.303
229,230,Tiny Meat Gang,Walk Man,Walk Man,meme rap,165937,True,1xFfbxmfenEpn4WawGWXiA,1,False,64,184,0.331,0.928,0.696,0.000119,0.121,-4.972,0.0866,94.994,0.396
230,231,Flight Facilities,Lights Up (feat. Channel Tres) - Myd Remix,Lights Up (feat. Channel Tres) [Myd Remix],alternative dance,215765,True,5B1JcoxYjVjRNt2ZJyraJT,1,False,42,179,0.00186,0.833,0.623,0.0119,0.275,-7.451,0.122,118.036,0.643
231,232,Carver Commodore,Black Plastic,Tell Me What You Want,pop,134625,False,5k1pPcWHsszkSxr4CLgYLk,4,False,39,175,0.00374,0.646,0.978,8.81e-05,0.319,-4.107,0.0459,135.039,0.846
232,233,Sergei Prokofiev,"Piano Concerto No.3 in C, Op.26: 1. Andante - Allegro",Tchaikovsky: Piano Concerto No.1; Prokofiev: Piano Concerto No.3,classical,564640,False,3QqPgzOcv9titKufFR0gsQ,1,False,52,167,0.948,0.353,0.254,0.859,0.0843,-16.205,0.0349,133.808,0.0986
233,234,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Chopin - Piano Works,classical,259493,False,2MSgFefjK0T7Iwjvr3OKqV,8,False,68,184,0.992,0.225,0.0047,0.881,0.0722,-30.928,0.0509,163.665,0.186
234,235,Camille Saint-Saëns,"Danse Macabre, Op.40, R.171",Danse Macabre,classical,442693,False,0pCHzhuRt6kOU3FUEG3HnC,5,False,0,0,0.898,0.371,0.131,0.925,0.0847,-23.899,0.0413,105.328,0.0655
235,236,Edward Elgar,"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Impressions,british modern classical,478573,False,5pjDwtMPly0cNMbuGXhUOI,1,False,54,184,0.944,0.148,0.0722,0.148,0.115,-25.217,0.0427,87.882,0.0467
236,237,Ralph Vaughan Williams,The Lark Ascending,The Lark Ascending,classical,935360,False,2kAgCRZPG3YQR2VMqRvLmb,9,False,50,0,0.902,0.0811,0.0122,0.308,0.0648,-32.654,0.0511,74.554,0.0384
237,238,Paper Idol,Ready for Love,Ready for Love,pop,201576,False,4iTgrsaCSmmJZ7Wblft14s,1,False,26,183,0.00269,0.713,0.654,0.0,0.332,-5.188,0.0477,97.046,0.758
238,239,Paper Idol,Castles,Mania Days,pop,211966,False,4VE50p7IFOfneRp44hej3o,6,False,41,184,0.172,0.565,0.68,0.000371,0.0952,-5.959,0.0735,94.091,0.127
239,240,Wankelmut,Only You (feat. Paper Idol),Only You (feat. Paper Idol),deep euro house,158882,False,0WPDCTtHwo1RyR47iXcdPq,1,False,43,184,0.000873,0.681,0.9,0.328,0.235,-8.623,0.0446,123.002,0.429
240,241,Paper Idol,I'm Fantastic,I'm Fantastic,pop,186755,False,0H2bTNmeaD2Jqia7KDp04a,1,False,40,183,0.0727,0.691,0.7,1.14e-06,0.148,-5.723,0.121,109.964,0.79
241,242,BETWEEN FRIENDS,better friends,we just need some time together,indie pop,204812,False,4gXuCnwOTEEQVYg1pIxHQq,4,False,52,183,0.172,0.659,0.621,0.0,0.159,-6.15,0.321,102.065,0.572
242,243,The Stickmen Project,Don't Even Know Your Name,Don't Even Know Your Name,pop,141841,False,5M4rm5ga9KAaYFPxCTKllY,1,False,48,23,0.0305,0.763,0.804,1.06e-05,0.147,-3.453,0.037,123.982,0.655
243,244,SIDEPIECE,Temptation,Temptation,bass house,192960,False,3MqzqG6fij34pDxd29mikA,1,False,54,50,0.00674,0.808,0.878,0.013,0.209,-5.282,0.0924,125.036,0.626
244,245,Grimes,Venus Fly,Art Angels,art pop,225734,False,1QxbBB80IuPwhwW1ygGfPh,12,False,55,183,0.000282,0.62,0.742,0.868,0.297,-7.327,0.0273,128.407,0.252
245,246,SONIKKU,Sweat,Joyful Death,electropop,197080,False,61E9a2Z7GjHrwUmfCsSJxO,4,False,38,183,0.191,0.69,0.814,0.0328,0.0751,-7.316,0.0438,115.02,0.89
246,247,COBRAH,GOOD PUSS,GOOD PUSS,electropop,220223,True,26WSeuKeWZNwKARvZNIrUc,1,False,63,184,0.0889,0.872,0.646,0.553,0.133,-6.994,0.0486,125.017,0.346
247,248,The Clash,Revolution Rock - Remastered,London Calling (Remastered),classic rock,333293,False,4HNkcbObzBZnIlxB49GgrC,18,False,43,184,0.00298,0.638,0.702,5.57e-06,0.124,-10.341,0.159,158.441,0.849
248,249,The Clash,I'm so Bored with the U.S.A. - Remastered,The Clash (Remastered),classic rock,144600,False,6bbQuT0lK4ekunMnK446Bt,3,False,46,184,0.000454,0.31,0.862,0.016,0.0481,-6.943,0.0509,196.703,0.599
